Radial distance r (atomic units), theoretical Hartree potential (atomic units), calculated Hartree potential (atomic units) with 1000 points
9.84984984984985, 0.10152438717824769, 0.10163901000802023
9.85985985985986, 0.10142131679234494, 0.10153501191858644
9.86986986986987, 0.10131845547306975, 0.10143122477753189
9.87987987987988, 0.10121580258498186, 0.10132764794369663
9.88988988988989, 0.10111335749521315, 0.10122428077851608
9.8998998998999, 0.10101111957345478, 0.10112112264600803
9.90990990990991, 0.10090908819194426, 0.10101817291275948
9.91991991991992, 0.10080726272545258, 0.10091543094791372
9.92992992992993, 0.10070564255127147, 0.1008128961231575
9.93993993993994, 0.10060422704920066, 0.10071056781270812
9.94994994994995, 0.10050301560153538, 0.10060844539330091
9.95995995995996, 0.1004020075930537, 0.10050652824417627
9.96996996996997, 0.10030120241100418, 0.10040481574706746
9.97997997997998, 0.10020059944509341, 0.1003033072861878
9.98998998998999, 0.10010019808747374, 0.10020200224821846
10.0, 0.09999999773273102, 0.10010090002229595
